filename,width,height,class,xmin,ymin,xmax,ymax
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2455,1129,2480,1153
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,894,1737,918,1760
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1036,645,1061,671
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1732,2496,1753,2518
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1927,1974,1952,1997
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2388,1830,2412,1854
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1968,1126,1993,1149
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,361,2053,386,2075
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2035,2045,2060,2069
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,662,2442,687,2467
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1529,2725,1552,2747
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1668,1633,1692,1653
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1220,2308,1245,2331
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2181,735,2207,760
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1499,1667,1522,1692
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2664,1940,2688,1965
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1989,1877,2010,1900
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1807,2689,1831,2710
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,472,897,496,921
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,943,949,968,973
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2049,1768,2073,1791
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1597,1712,1622,1736
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1023,2122,1049,2146
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2560,1023,2585,1047
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1211,1257,1235,1279
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,762,2438,788,2459
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1774,1659,1794,1683
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2660,1001,2684,1022
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1609,1815,1626,1838
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2003,1369,2027,1392
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1985,1978,2010,1999
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1793,1815,1814,1840
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,867,2381,887,2405
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2077,2586,2101,2610
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1728,1455,1753,1478
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1137,477,1163,503
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1619,1395,1644,1418
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,782,1134,804,1156
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,830,2243,855,2265
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,573,2332,596,2356
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,735,1757,762,1777
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1817,1529,1840,1551
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1241,2704,1262,2731
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1571,1978,1594,1997
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,880,1361,906,1385
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1701,963,1725,985
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1501,2689,1525,2712
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1975,2631,1997,2651
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1346,1301,1373,1324
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,667,2264,695,2288
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1734,661,1760,681
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1477,1349,1501,1370
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,291,959,318,984
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1680,1435,1703,1457
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1762,1638,1783,1660
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1026,1281,1049,1306
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1376,1978,1400,2002
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1728,1793,1752,1819
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1123,2561,1147,2585
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1805,1441,1826,1462
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1770,2035,1794,2058
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1822,1260,1847,1279
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1071,2514,1097,2541
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1967,2013,1992,2038
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1479,1753,1500,1776
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2021,1211,2047,1233
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,234,1808,258,1832
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2174,2161,2197,2183
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,311,1743,337,1767
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1726,1949,1752,1975
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1852,2684,1875,2703
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,921,2099,946,2125
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1298,1989,1322,2012
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1951,1640,1973,1661
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1663,1096,1689,1120
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,858,1708,883,1732
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1621,937,1643,958
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1138,2176,1165,2199
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1669,1890,1690,1910
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1927,1599,1944,1622
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1250,1841,1275,1865
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,866,2525,890,2547
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1893,1581,1916,1602
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,950,1747,975,1770
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,827,2555,849,2578
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1628,2687,1652,2711
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,956,1890,981,1913
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1309,2292,1336,2316
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,952,1006,978,1033
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,707,2481,729,2505
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1930,1773,1954,1796
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1705,1415,1726,1433
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,947,1624,974,1645
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,431,733,456,759
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1622,1536,1644,1558
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,386,1440,411,1466
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1793,1545,1818,1566
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1507,2717,1531,2739
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1753,1422,1775,1444
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1171,2417,1195,2440
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1602,1835,1627,1855
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1944,1840,1965,1864
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1428,1148,1454,1167
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1626,1998,1645,2018
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1388,153,1412,177
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,527,1710,552,1733
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1912,1614,1933,1635
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2013,1494,2037,1515
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,916,1437,942,1460
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1989,2024,2011,2048
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,794,2387,819,2411
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,976,1831,1001,1854
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1907,1596,1928,1615
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,257,1853,281,1876
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1717,887,1743,912
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1816,2038,1838,2061
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1413,623,1436,650
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1220,2625,1243,2649
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1262,1164,1287,1187
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1776,1378,1799,1396
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,951,2415,977,2435
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1788,2521,1812,2545
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,253,1875,276,1896
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,845,508,871,532
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1876,665,1900,688
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1384,2609,1409,2632
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1984,1776,2009,1800
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1720,1672,1747,1690
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2323,1954,2344,1979
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,518,1604,542,1627
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,976,2098,999,2122
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1638,1847,1658,1868
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1496,1316,1520,1339
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1713,1894,1735,1912
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,840,2230,862,2253
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1459,2707,1481,2729
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1671,2701,1692,2721
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1935,1657,1958,1680
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1822,1730,1850,1750
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,890,2601,915,2626
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1896,1560,1916,1582
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1840,2663,1863,2685
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,387,2027,412,2050
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1629,818,1654,842
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1973,2037,2001,2056
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2000,1997,2024,2020
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1753,1585,1774,1606
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1837,2039,1861,2060
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1778,935,1799,958
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2051,1594,2075,1617
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1786,1365,1810,1386
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1707,1911,1729,1928
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1386,2359,1406,2381
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1840,1449,1861,1475
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2477,1120,2497,1143
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1614,2064,1637,2086
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2372,1660,2397,1683
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1156,1395,1181,1419
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2078,1600,2100,1621
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2223,1218,2246,1243
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1944,1596,1963,1616
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1580,2174,1605,2197
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1689,1404,1706,1428
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1771,1559,1791,1580
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,888,2384,913,2407
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1730,1538,1753,1556
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1238,766,1264,788
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1631,1708,1657,1728
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2119,1294,2144,1317
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1503,1045,1529,1069
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1581,2298,1607,2320
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,785,1922,810,1945
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1813,1473,1835,1497
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,536,1554,556,1579
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1606,1898,1629,1920
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,966,2118,985,2140
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2029,1475,2050,1497
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1809,1556,1834,1578
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1591,1815,1612,1838
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,879,1709,901,1731
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2026,1524,2050,1547
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1551,1248,1575,1271
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1986,2100,2005,2124
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,832,2441,856,2464
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,963,2386,988,2408
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2034,1497,2057,1515
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,997,1800,1018,1822
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1971,2076,1991,2099
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1450,2004,1475,2025
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1799,1476,1820,1500
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1872,1570,1895,1594
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,848,1424,873,1447
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1698,1891,1719,1912
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1992,2615,2014,2638
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2678,986,2704,1008
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1506,1930,1524,1954
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1717,1343,1743,1367
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2042,1689,2066,1709
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1646,1632,1670,1654
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1975,2651,2000,2672
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1605,1924,1629,1943
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1953,1875,1975,1897
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1185,1350,1207,1376
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1441,2311,1466,2335
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2051,1524,2074,1545
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1787,915,1812,938
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,844,2373,869,2395
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1698,1734,1722,1757
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1800,1527,1820,1547
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2352,1510,2378,1533
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2126,900,2149,924
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2101,1568,2125,1590
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2020,2476,2046,2501
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,429,1857,456,1883
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1835,2019,1857,2042
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1689,920,1710,938
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1570,1934,1592,1955
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1719,943,1744,966
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1651,2690,1673,2712
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1927,2653,1951,2676
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,942,1645,968,1665
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,587,2357,608,2382
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1228,2053,1251,2071
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1867,708,1890,731
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,974,2173,1001,2197
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2257,2451,2280,2473
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1910,2661,1933,2682
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1540,2026,1565,2046
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2331,1564,2355,1586
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1721,1431,1743,1453
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1777,1396,1799,1418
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1729,1643,1751,1665
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2654,2001,2678,2026
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1930,1623,1954,1642
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,602,1728,624,1751
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2257,2481,2280,2503
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1332,487,1357,512
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1587,1907,1611,1926
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2298,1421,2320,1446
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1709,913,1730,936
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1958,1667,1979,1688
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1308,2276,1334,2297
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1603,1966,1627,1986
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1736,1523,1760,1542
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1781,983,1801,1004
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,678,1148,704,1174
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,422,1810,447,1836
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1991,2078,2014,2100
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1085,1025,1110,1048
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1588,1988,1608,2009
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1993,1612,2015,1637
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1920,1568,1940,1590
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1907,2679,1929,2701
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,423,1297,448,1321
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1883,2686,1909,2707
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1755,1624,1776,1642
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1707,1751,1731,1768
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1970,1865,1991,1883
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1823,1430,1848,1452
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2130,2462,2155,2485
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1624,1821,1645,1844
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1727,1552,1748,1574
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2037,2618,2060,2641
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2764,1453,2787,1473
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1602,1361,1623,1385
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2205,2479,2228,2503
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1910,1548,1929,1568
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,831,2518,853,2543
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1684,1876,1706,1895
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1695,1856,1717,1874
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1635,2053,1652,2080
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2049,1478,2069,1500
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1602,1851,1622,1874
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1646,1878,1667,1903
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,367,2030,390,2052
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1739,1626,1760,1647
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2236,2331,2262,2354
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,384,2047,406,2066
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1697,934,1721,952
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,339,1997,363,2020
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1988,1660,2009,1681
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1975,1892,1996,1916
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1622,1978,1639,2000
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1692,1923,1716,1939
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2131,2014,2154,2036
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1763,1518,1784,1538
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1284,414,1305,437
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1427,1127,1455,1150
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1631,1887,1650,1909
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1500,1961,1524,1980
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1489,1997,1513,2016
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1727,1582,1748,1602
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2697,1893,2719,1916
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2321,1581,2345,1600
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1029,2670,1054,2693
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1767,2514,1793,2536
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1976,1815,1998,1836
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1962,1604,1981,1625
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1520,1939,1541,1962
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1184,2685,1208,2710
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1584,1958,1605,1976
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1612,1876,1633,1897
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1992,1638,2012,1661
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2016,1697,2038,1718
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2055,1501,2078,1519
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1762,1692,1784,1716
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1634,2711,1657,2734
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1747,991,1768,1014
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,847,2572,872,2596
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1568,1955,1589,1978
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1319,1986,1341,2010
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,932,2388,953,2414
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2154,2150,2174,2168
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1976,1578,1998,1595
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2585,810,2608,834
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2062,1640,2081,1663
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1302,1743,1327,1766
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1714,1571,1735,1592
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,354,2099,374,2121
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1958,1578,1975,1601
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1653,2713,1675,2735
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1646,2060,1663,2086
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1835,2699,1864,2721
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1796,933,1820,953
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1948,1559,1967,1579
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1793,993,1812,1011
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,948,2118,967,2142
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1999,2643,2019,2667
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1363,1231,1387,1255
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1715,1849,1732,1872
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1610,2010,1629,2031
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2366,2397,2391,2422
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2069,1587,2091,1608
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1722,1416,1744,1434
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1936,1571,1957,1593
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,361,2119,384,2145
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2269,1431,2290,1453
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2283,1431,2303,1452
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1764,968,1786,987
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1505,1908,1527,1930
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,2044,1512,2065,1529
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1630,1867,1649,1886
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1644,1662,1672,1679
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1739,1569,1758,1592
scan17_111218017.jpg_3_0.jpg,2900,2900,seed,1636,1974,1653,1999
